episode,step,value_estimate,optimum_action,reward,avg_waiting_time,total_stopped,co2_emissions,actual_action
6,3830,0.024448235,0,[0.07],0.0,0,0,[0]
6,3840,-0.04220583,0,[0.04],0.1111111111111111,1,0,[1]
6,3850,-0.06649709,1,[0.05],0.05555555555555555,1,0,[0]
6,3860,-0.07637883,0,[0.04],0.05555555555555555,1,0,[1]
6,3870,-0.052273087,1,[0.],0.1111111111111111,1,0,[0]
6,3880,-0.062121574,0,[0.04],0.0,0,0,[1]
6,3890,-0.033103585,0,[0.04],0.0,0,0,[0]
6,3900,-0.030298047,0,[0.02],0.0,0,0,[1]
6,3910,-0.021711126,0,[0.01],0.0,0,0,[0]
6,3920,-0.017557401,0,[0.02],0.0,4,0,[1]
6,3930,-0.03561587,1,[0.],0.0,4,0,[0]
6,3940,-0.07278052,0,[0.01],0.0,0,0,[1]
6,3950,-0.010041859,0,[0.03],0.0,0,0,[0]
6,3960,0.030103084,0,[0.06],0.0,0,0,[1]
6,3970,0.033318058,0,[0.05],0.0,0,0,[0]
6,3980,0.040441822,1,[0.07],0.0,0,0,[1]
6,3990,0.021091484,0,[0.],0.29411764705882354,2,0,[0]
6,4000,0.07337166,1,[-0.04],0.25,2,0,[1]
6,4010,0.050944965,0,[-0.04],0.25,2,0,[0]
6,4020,0.065657414,1,[0.02],0.21052631578947367,2,0,[0]
6,4030,0.03717927,0,[0.01],0.10526315789473684,1,0,[1]
6,4040,-0.07488863,1,[0.05],0.1111111111111111,2,0,[0]
6,4050,-0.10560641,0,[0.03],0.15,2,0,[1]
6,4060,-0.05364369,1,[0.03],0.05555555555555555,1,0,[0]
6,4070,-0.07959555,0,[0.02],0.05,1,0,[1]
6,4080,-0.03644517,0,[0.02],0.0,0,0,[0]
6,4090,-0.046916768,1,[0.01],0.0,0,0,[1]
6,4100,-0.024864897,1,[0.02],0.0,4,0,[0]
6,4110,0.09459904,1,[-0.09],0.42857142857142855,6,0,[1]
6,4120,0.022527464,0,[-0.08],0.5333333333333333,2,0,[1]
6,4130,0.0391601,0,[0.06],0.0,0,0,[0]
6,4140,0.034427635,0,[0.08],0.0,0,0,[1]
6,4150,0.037435886,0,[0.07],0.0,0,0,[0]
6,4160,0.01743105,1,[0.09],0.0,0,0,[1]
6,4170,0.08170828,0,[-0.18],1.5555555555555556,4,0,[1]
6,4180,0.08509328,1,[-0.04],0.25,2,0,[1]
6,4190,0.04469115,0,[-0.01],0.0625,1,0,[1]
6,4200,0.055964943,1,[0.02],0.16666666666666666,2,0,[0]
6,4210,0.023262128,0,[0.05],0.05,1,0,[1]
